代码,total_weight,total_weight_pct,appear_in,159338成分股,159691成分股,159801成分股,159841成分股,159850成分股,510050成分股,510300成分股,512690成分股,512760成分股,513600成分股,513980成分股,515790成分股
000876.SZ,7.981168351833357e-05,0.008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0009577402022200029,0.0,0.0,0.0,0.0,0.0
600549.SH,7.9792241500223e-05,0.008,1,0.000957506898002676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002812.SZ,7.954822852927424e-05,0.008,1,0.000954578742351291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002624.SZ,7.945062334089483e-05,0.0079,1,0.000953407480090738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556.HK,7.938377757870116e-05,0.0079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009526053309444139,0.0
002444.SZ,7.862097923966924e-05,0.0079,1,0.0009434517508760309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0101.HK,7.840193695546726e-05,0.0078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009408232434656071,0.0,0.0
300054.SZ,7.837696626872058e-05,0.0078,1,0.000940523595224647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300699.SZ,7.742531568202067e-05,0.0077,1,0.000929103788184248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600352.SH,7.657127028370024e-05,0.0077,1,0.000918855243404403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600027.SH,7.653370365954482e-05,0.0077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0009184044439145379,0.0,0.0,0.0,0.0,0.0
603899.SH,7.5302402834767e-05,0.0075,1,0.000903628834017204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600256.SH,7.510719245800808e-05,0.0075,1,0.000901286309496097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000878.SZ,7.432635095097224e-05,0.0074,1,0.000891916211411667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002078.SZ,7.403353538583383e-05,0.0074,1,0.000888402424630006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002152.SZ,7.3057483502039e-05,0.0073,1,0.000876689802024468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002410.SZ,7.276466793690057e-05,0.0073,1,0.0008731760152428069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600023.SH,7.254311948362816e-05,0.0073,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000870517433803538,0.0,0.0,0.0,0.0,0.0
600511.SH,7.2496253668857e-05,0.0072,1,0.0008699550440262841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603613.SH,7.220343810371857e-05,0.0072,1,0.000866441257244623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000932.SZ,7.210583291533909e-05,0.0072,1,0.0008652699949840691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000983.SZ,7.146403294626291e-05,0.0071,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0008575683953551549,0.0,0.0,0.0,0.0,0.0
601233.SH,7.134939270539816e-05,0.0071,1,0.0008561927124647779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603816.SH,7.005612395937007e-05,0.007,1,0.0008406734875124409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300058.SZ,6.9885314879706e-05,0.007,1,0.0008386237785564719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601898.SH,6.938730036491858e-05,0.0069,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000832647604379023,0.0,0.0,0.0,0.0,0.0
300438.SZ,6.927528245233424e-05,0.0069,1,0.000831303389428011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300999.SZ,6.893937765129524e-05,0.0069,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000827272531815543,0.0,0.0,0.0,0.0,0.0
002405.SZ,6.866525002496249e-05,0.0069,1,0.00082398300029955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600141.SH,6.778680332954724e-05,0.0068,1,0.000813441639954567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002544.SZ,6.66155410689935e-05,0.0067,1,0.000799386492827922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300136.SZ,6.637152809804475e-05,0.0066,1,0.000796458337176537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600498.SH,6.627392290966532e-05,0.0066,1,0.000795287074915984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600637.SH,6.62495216125704e-05,0.0066,1,0.000794994259350845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600315.SH,6.617631772128583e-05,0.0066,1,0.00079411581265543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002407.SZ,6.612751512709609e-05,0.0066,1,0.0007935301815251531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300012.SZ,6.593230475033717e-05,0.0066,1,0.0007911876570040461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300457.SZ,6.524906843168083e-05,0.0065,1,0.00078298882118017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601677.SH,6.520026583749108e-05,0.0065,1,0.000782403190049893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605358.SH,6.505385805492182e-05,0.0065,1,0.000780646296659062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600521.SH,6.488304897525775e-05,0.0065,1,0.000778596587703093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002831.SZ,6.4834246381068e-05,0.0065,1,0.0007780109565728161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300568.SZ,6.451702951883474e-05,0.0065,1,0.000774204354226017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000818.SZ,6.444382562755007e-05,0.0064,1,0.000773325907530601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600885.SH,6.363858282341941e-05,0.0064,1,0.0007636629938810329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002130.SZ,6.339456985247075e-05,0.0063,1,0.000760734838229649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300142.SZ,6.329696466409124e-05,0.0063,1,0.000759563575969095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600323.SH,6.300414909895282e-05,0.0063,1,0.000756049789187434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000032.SZ,6.290654391057333e-05,0.0063,1,0.00075487852692688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002389.SZ,6.280893872219383e-05,0.0063,1,0.000753707264666326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600862.SH,6.210130110644266e-05,0.0062,1,0.000745215613277312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600208.SH,6.161327516454525e-05,0.0062,1,0.000739359301974543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002414.SZ,6.0759229766224824e-05,0.0061,1,0.0007291107571946979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600497.SH,6.071042717203508e-05,0.0061,1,0.000728525126064421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300001.SZ,6.019799993304283e-05,0.006,1,0.000722375999196514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002064.SZ,5.8709520810255826e-05,0.0059,1,0.00070451424972307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0881.HK,5.8618700631500415e-05,0.0059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000703424407578005,0.0,0.0
601615.SH,5.841670524511733e-05,0.0058,1,0.000701000462941408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603659.SH,5.817269227416866e-05,0.0058,1,0.0006980723072900239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603939.SH,5.7367449470038e-05,0.0057,1,0.000688409393640456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002271.SZ,5.709903520199441e-05,0.0057,1,0.000685188422423933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002739.SZ,5.6806219636856e-05,0.0057,1,0.0006816746356422721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600704.SH,5.6806219636856e-05,0.0057,1,0.0006816746356422721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000400.SZ,5.678181833976108e-05,0.0057,1,0.0006813818200771329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601567.SH,5.678181833976108e-05,0.0057,1,0.0006813818200771329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300529.SZ,5.648900277462267e-05,0.0056,1,0.000677868033295472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000960.SZ,5.6269391100768836e-05,0.0056,1,0.000675232693209226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600754.SH,5.622058850657917e-05,0.0056,1,0.0006746470620789501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300459.SZ,5.612298331819966e-05,0.0056,1,0.000673475799818396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300285.SZ,5.575696386177658e-05,0.0056,1,0.000669083566341319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002155.SZ,5.548854959373308e-05,0.0055,1,0.000665862595124797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600129.SH,5.5439746999543326e-05,0.0055,1,0.00066527696399452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600025.SH,5.539989562586366e-05,0.0055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0006647987475103639,0.0,0.0,0.0,0.0,0.0
002044.SZ,5.4756510680887005e-05,0.0055,1,0.0006570781281706441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002318.SZ,5.458570160122291e-05,0.0055,1,0.000655028419214675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000887.SZ,5.44636951157485e-05,0.0054,1,0.000653564341388982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300296.SZ,5.4244083441894674e-05,0.0054,1,0.0006509290013027361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600529.SH,5.419528084770499e-05,0.0054,1,0.0006503433701724599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601216.SH,5.407327436223058e-05,0.0054,1,0.000648879292346767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600177.SH,5.3951267876756244e-05,0.0054,1,0.000647415214521075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601699.SH,5.3710005388103e-05,0.0054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000644520064657236,0.0,0.0,0.0,0.0,0.0
603000.SH,5.295081469586658e-05,0.0053,1,0.000635409776350399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600153.SH,5.270680172491792e-05,0.0053,1,0.000632481620699015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000519.SZ,5.2291979674305165e-05,0.0052,1,0.000627503756091662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002244.SZ,5.216997318883083e-05,0.0052,1,0.00062603967826597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002128.SZ,5.143793427598475e-05,0.0051,1,0.000617255211311817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000738.SZ,5.109631611665658e-05,0.0051,1,0.000613155793399879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600699.SH,5.109631611665658e-05,0.0051,1,0.000613155793399879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600398.SH,5.065709276894891e-05,0.0051,1,0.000607885113227387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300088.SZ,5.0364277203810505e-05,0.005,1,0.0006043713264457261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300601.SZ,4.9998257747387416e-05,0.005,1,0.000599979092968649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300390.SZ,4.958343569677466e-05,0.005,1,0.000595001228361296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002508.SZ,4.9290620131636245e-05,0.0049,1,0.000591487441579635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000623.SZ,4.9119811051972167e-05,0.0049,1,0.000589437732623666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300253.SZ,4.880259418973883e-05,0.0049,1,0.000585631130276866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601698.SH,4.857925430478159e-05,0.0049,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005829510516573791,0.0,0.0,0.0,0.0,0.0
600004.SH,4.855858121879017e-05,0.0049,1,0.000582702974625482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000683.SZ,4.853417992169525e-05,0.0049,1,0.000582410159060343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600516.SH,4.831456824784141e-05,0.0048,1,0.000579774818974097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601179.SH,4.8021752682702996e-05,0.0048,1,0.000576261032192436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600820.SH,4.780214100884916e-05,0.0048,1,0.00057362569210619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000009.SZ,4.753372674080558e-05,0.0048,1,0.000570404720889667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603568.SH,4.721650987857233e-05,0.0047,1,0.000566598118542868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600008.SH,4.5972043726734e-05,0.0046,1,0.000551664524720808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300182.SZ,4.458116979232642e-05,0.0045,1,0.000534974037507917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002245.SZ,4.433715682137775e-05,0.0044,1,0.000532045881856533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601018.SH,4.4288354227188e-05,0.0044,1,0.000531460250726256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002607.SZ,4.421515033590333e-05,0.0044,1,0.00053058180403084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600131.SH,4.384913087948033e-05,0.0044,1,0.000526189570553764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300144.SZ,4.333670364048808e-05,0.0043,1,0.000520040443685857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002176.SZ,4.309269066953942e-05,0.0043,1,0.000517112288034473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300315.SZ,4.282427640149583e-05,0.0043,1,0.00051389131681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000547.SZ,4.226304656831383e-05,0.0042,1,0.000507156558819766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600867.SH,4.221424397412408e-05,0.0042,1,0.0005065709276894889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600170.SH,4.218984267702925e-05,0.0042,1,0.000506278112124351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000629.SZ,4.2019033597365076e-05,0.0042,1,0.000504228403168381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002007.SZ,4.192142840898566e-05,0.0042,1,0.0005030571409078279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300068.SZ,4.177502062641641e-05,0.0042,1,0.000501300247516997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600765.SH,4.172621803222667e-05,0.0042,1,0.0005007146163867201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002439.SZ,4.131139598161391e-05,0.0041,1,0.0004957367517793669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600166.SH,4.084777133681141e-05,0.0041,1,0.000490173256041737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002603.SZ,4.0823370039716505e-05,0.0041,1,0.0004898804404765981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601880.SH,4.0750166148431914e-05,0.0041,1,0.000489001993781183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600535.SH,4.028654150362941e-05,0.004,1,0.000483438498043553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000039.SZ,3.9383693511119245e-05,0.0039,1,0.000472604322133431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600312.SH,3.879806238084233e-05,0.0039,1,0.000465576748570108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600325.SH,3.865165459827316e-05,0.0039,1,0.000463819855179278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002145.SZ,3.8505246815703914e-05,0.0039,1,0.00046206296178844696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601000.SH,3.8358839033134746e-05,0.0038,1,0.000460306068397617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601966.SH,3.8017220873806494e-05,0.0038,1,0.000456206650485678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002120.SZ,3.8017220873806494e-05,0.0038,1,0.000456206650485678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600864.SH,3.767560271447833e-05,0.0038,1,0.00045210723257374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603077.SH,3.767560271447833e-05,0.0038,1,0.00045210723257374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600998.SH,3.7553596229004e-05,0.0038,1,0.000450643154748048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600258.SH,3.745599104062458e-05,0.0037,1,0.000449471892487495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000830.SZ,3.7358385852245083e-05,0.0037,1,0.000448300630226941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600859.SH,3.6065117106217e-05,0.0036,1,0.000432781405274604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601155.SH,3.5869906729457995e-05,0.0036,1,0.00043043888075349596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000563.SZ,3.582110413526833e-05,0.0036,1,0.00042985324962322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600667.SH,3.499146003404275e-05,0.0035,1,0.000419897520408513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000967.SZ,3.464984187471458e-05,0.0035,1,0.00041579810249657497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002497.SZ,3.4088612041532584e-05,0.0034,1,0.000409063344498391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002572.SZ,3.330777053449675e-05,0.0033,1,0.000399693246413961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300070.SZ,3.3088158860642915e-05,0.0033,1,0.000397057906327715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601636.SH,3.147767325238158e-05,0.0031,1,0.000377732079028579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601866.SH,3.07456343395355e-05,0.0031,1,0.00036894761207442603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600655.SH,3.0452818774397e-05,0.003,1,0.000365433825292764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603885.SH,3.0330812288922668e-05,0.003,1,0.000363969747467072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001914.SZ,3.025760839763808e-05,0.003,1,0.000363091300771657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000800.SZ,2.9114976385514496e-05,0.0029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00034937971662617396,0.0,0.0,0.0,0.0,0.0
002266.SZ,2.8769129274851e-05,0.0029,1,0.000345229551298212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002312.SZ,2.8647122789376664e-05,0.0029,1,0.00034376547347252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601808.SH,2.8626333425198245e-05,0.0029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00034351600110237897,0.0,0.0,0.0,0.0,0.0
600499.SH,2.8329905927143414e-05,0.0028,1,0.000339958871125721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000069.SZ,2.7695472202676752e-05,0.0028,1,0.000332345666432121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600377.SH,2.75268867644865e-05,0.0028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000330322641173838,0.0,0.0,0.0,0.0,0.0
002372.SZ,2.6084986594415413e-05,0.0026,1,0.000313019839132985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000998.SZ,2.4254889312300167e-05,0.0024,1,0.000291058671747602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002292.SZ,2.3840067261687413e-05,0.0024,1,0.000286080807140249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000035.SZ,2.171715441443375e-05,0.0022,1,0.000260605852973205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002091.SZ,1.9887057132318585e-05,0.002,1,0.00023864468558782302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600335.SH,1.54216197639575e-05,0.0015,1,0.00018505943716749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001391.SZ,1.3926324369015333e-05,0.0014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000167115892428184,0.0,0.0,0.0,0.0,0.0
2587.HK,2.4634396458585832e-06,0.0002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9561275750303e-05,0.0
